date, pm25, pm10, o3, no2, so2, co
2015/7/19, 78, 43, 58, 11, , 
2015/7/20, 98, 28, 47, 4, , 
2015/7/21, 94, 25, 35, 11, , 
2015/7/22, 66, 31, 33, 11, , 
2015/7/23, 83, 27, 44, 12, , 
2015/7/24, 75, 42, 10, 19, , 
2015/7/25, 90, , , , , 
2015/7/27, 136, 36, 42, 10, , 
2015/7/28, 83, 42, 43, 12, , 
2015/7/29, 91, 35, 46, 10, , 
2015/7/30, 89, 30, 42, 7, , 
2015/7/31, 87, 24, 42, 5, , 
2015/8/1, 67, 36, 44, 8, , 
2015/8/2, 81, 30, 35, 5, , 
2015/8/3, 76, 34, 38, 6, , 
2015/8/4, 84, 34, 43, 8, , 
2015/8/5, 81, 40, 31, 11, , 
2015/8/6, 86, 39, 30, 12, , 
2015/8/7, 97, 40, 42, 9, , 
2015/8/8, 103, 24, 44, 8, , 
2015/8/9, 69, 37, 39, 11, , 
2015/8/10, 85, 44, 47, 9, , 
2015/8/11, 97, 48, 37, 12, , 
2015/8/12, 110, 40, 42, 10, , 
2015/8/13, 99, 42, 24, 13, , 
2015/8/14, 86, 31, 47, 11, , 
2015/8/15, 76, 43, 45, 10, , 
2015/8/16, 102, 20, 25, 10, , 
2015/8/17, 58, 18, 35, 11, , 
2015/8/18, 59, 22, 29, 11, , 
2015/8/19, 63, 24, 32, 9, , 
2015/8/20, 65, 17, 32, 6, , 
2015/8/21, 54, 17, 21, 6, , 
2015/8/22, 51, 16, 33, 7, , 
2015/8/23, 49, 22, 29, 11, , 
2015/8/24, 62, 33, 30, 14, , 
2015/8/25, 77, 37, 29, 13, , 
2015/8/26, 83, 36, 31, 14, , 
2015/8/27, 86, 31, 40, 11, , 
2015/8/28, 78, 31, 41, 12, , 
2015/8/29, 76, 33, 41, 11, , 
2015/8/30, 82, 48, 29, 14, , 
2015/8/31, 107, 49, 27, 16, , 
2015/9/1, 110, 38, 29, 17, , 
2015/9/2, 92, 48, 40, 16, , 
2015/9/3, 108, 47, 33, 17, , 
2015/9/4, 109, 42, 32, 12, , 
2015/9/5, 92, 35, 38, 3, , 
2015/9/6, 85, 16, 31, 6, , 
2015/9/7, 45, 15, 36, 2, , 
2015/9/8, 42, 24, 28, 9, , 
2015/9/9, 62, 22, 14, 9, , 
2015/9/10, 63, 33, 14, 9, , 
2015/9/11, 75, 19, 31, 5, , 
2015/9/12, 55, 33, 30, 11, , 
2015/9/13, 73, 40, 22, 13, , 
2015/9/14, 88, 38, 23, 14, , 
2015/9/15, 88, 41, 26, 13, , 
2015/9/16, 86, 54, 22, 16, , 
2015/9/17, 99, 64, 27, 16, , 
2015/9/18, 109, 61, 12, 14, , 
2015/9/19, 109, , , , , 
2015/9/21, 165, 223, 20, 9, , 
2015/9/22, 67, 390, 16, 12, , 
2015/9/23, 114, 999, 20, 11, , 
2015/9/24, 95, , 6, 10, , 
2015/9/25, 76, , 18, 8, , 
2015/9/26, 79, , 18, 3, , 
2015/9/27, 54, , 16, 4, , 
2015/9/28, 41, , 13, 3, , 
2015/9/29, 38, , 15, 4, , 
2015/9/30, 41, , 15, 7, , 
2015/4/19, 61, 27, 40, 7, 12, 1
2015/4/20, 81, 28, 35, 6, 3, 1
2015/4/21, 80, 41, 40, 7, 2, 1
2015/4/22, 119, 41, 30, 14, 3, 2
2015/4/23, 110, 34, 27, 12, 3, 2
2015/4/24, 82, 29, 35, 8, 2, 2
2015/4/25, 76, 33, 31, 10, 3, 2
2015/4/26, 83, 37, 23, 13, 3, 3
2015/4/27, 87, 31, 27, 10, 2, 2
2015/4/28, 81, 19, 18, 7, 2, 1
2015/4/29, 59, 29, 22, 10, 2, 2
2015/4/30, 76, 18, 33, 8, 2, 1
2015/5/1, 64, 30, 21, 9, 3, 1
2015/5/2, 70, 25, 31, 8, 2, 2
2015/5/3, 70, 30, 22, 13, 3, 2
2015/5/4, 75, 34, 25, 14, 3, 2
2015/5/5, 85, 42, 23, 13, 3, 1
2015/5/6, 93, 40, 24, 11, 3, 1
2015/5/7, 100, 29, 40, 10, 2, 1
2015/5/8, 80, 32, 29, 10, 2, 1
2015/5/9, 75, 29, 36, 5, 3, 1
2015/5/10, 82, 18, 32, 5, 3, 1
2015/5/11, 59, 24, 34, 7, 13, 4
2015/5/12, 64, 39, 27, 13, 2, 5
2015/5/13, 90, 39, 33, 12, 13, 4
2015/5/14, 96, 40, 29, 15, 2, 4
2015/5/15, 91, 43, 32, 11, 6, 4
2015/5/16, 101, 41, 36, 7, 6, 4
2015/5/17, 100, 32, 29, 9, 2, 4
2015/5/18, 84, 43, 26, 12, 2, 4
2015/5/19, 87, 43, 30, 12, 2, 4
2015/5/20, 95, 48, 27, 12, , 4
2015/5/21, 109, 48, 16, 13, 1, 4
2015/5/22, 106, 28, 38, 6, 12, 3
2015/5/23, 73, 23, 36, 3, 3, 3
2015/5/24, 60, 17, 32, 6, 3, 4
2015/5/25, 45, 19, 29, 9, 3, 4
2015/5/26, 54, 21, 24, 5, , 3
2015/5/27, 58, 21, 27, 4, 31, 3
2015/5/28, 54, 21, 34, 4, , 3
2015/5/29, 59, 35, 37, 9, 7, 3
2015/5/30, 85, 28, 38, 8, , 4
2015/5/31, 76, 35, 29, 12, , 4
2015/6/1, 87, 30, 34, 10, 1, 4
2015/6/2, 83, 26, 32, 11, , 4
2015/6/3, 74, 37, 31, 13, , 5
2015/6/4, 78, 29, 26, 9, 4, 4
2015/6/5, 75, 23, 34, 8, 5, 4
2015/6/6, 59, 22, 38, 8, 11, 4
2015/6/7, 62, 26, 28, 12, 6, 4
2015/6/8, 67, 23, 38, 7, 26, 4
2015/6/9, 58, 41, 27, 12, 3, 4
2015/6/10, 83, 32, 39, 7, 21, 4
2015/6/11, 81, 30, 31, 11, 8, 4
2015/6/12, 79, 36, 37, 10, 7, 5
2015/6/13, 85, 30, 40, 8, 15, 5
2015/6/14, 74, 32, 37, 16, , 5
2015/6/15, 96, 34, 33, 7, , 4
2015/6/16, 78, 24, 27, 9, 14, 5
2015/6/17, 52, 21, 19, 5, 9, 4
2015/6/18, 47, 19, 36, 10, 12, 3
2015/6/19, 151, 27, 27, 5, , 4
2015/6/20, 71, 13, 29, 3, , 4
2015/6/21, 44, 15, 32, 7, 1, 3
2015/6/22, 55, 29, 30, 11, , 4
2015/6/23, 74, 39, 28, 13, , 4
2015/6/24, 84, 11, 37, 3, 19, 3
2015/6/25, 50, 22, 28, 7, , 
2015/6/26, 59, 18, 31, 3, , 
2015/6/27, 56, 30, 39, 6, , 
2015/6/28, 76, 23, 30, 5, , 
2015/6/29, 108, 14, 28, 6, , 
2015/6/30, 58, 32, 25, 10, , 
2023/6/1, , 28, , , , 
2023/5/1, , 29, 10, , , 3
2023/5/2, , 28, 14, , , 2
2023/5/3, , 24, 11, , , 2
2023/5/4, , 26, 15, , , 
2023/5/5, , 19, 13, , , 1
2023/5/6, , 24, 14, , , 
2023/5/7, , 23, 12, , , 
2023/5/8, , 31, 12, , , 1
2023/5/9, , 22, 7, , , 
2023/5/10, , 16, 7, , , 
2023/5/11, , 21, 5, , , 
2023/5/12, , 22, 7, , , 
2023/5/13, , 26, 8, , , 
2023/5/14, , 21, 7, , , 3
2023/5/15, , 27, 4, , , 3
2023/5/16, , 38, 13, , , 
2023/5/17, , 31, 10, , , 
2023/5/18, , 18, 13, , , 
2023/5/19, , 20, 12, , , 
2023/5/20, , 29, 11, , , 
2023/5/21, , 26, 11, , , 
2023/5/22, , 26, 13, , , 
2023/5/23, , 24, 16, , , 
2023/5/24, , 33, 15, , , 
2023/5/25, , 35, 13, , , 
2023/5/26, , 24, 15, , , 
2023/5/27, , 22, 15, , , 
2023/5/28, , 24, 15, , , 
2023/5/29, , 22, 10, , , 
2023/5/30, , 26, 4, , , 
2023/5/31, , 27, 1, , , 
2023/4/1, , 30, 12, , , 8
2023/4/2, , 17, 6, , , 5
2023/4/3, , 26, 12, , 1, 1
2023/4/4, , 10, 11, , 1, 1
2023/4/5, , 16, 15, , , 2
2023/4/6, , 23, 11, , , 3
2023/4/7, , 27, 11, , 1, 3
2023/4/8, , 33, 8, , , 3
2023/4/9, , 26, 14, , , 3
2023/4/10, , 20, 15, , , 4
2023/4/11, , 24, 14, , 1, 5
2023/4/12, , 27, 7, , , 6
2023/4/13, , 32, 14, , , 4
2023/4/14, , 23, 12, , , 4
2023/4/15, , 16, 15, , , 5
2023/4/16, , 24, 11, , , 5
2023/4/17, , 17, 8, , , 6
2023/4/18, , 19, 10, , , 5
2023/4/19, , 19, 13, , , 6
2023/4/20, , 34, 16, , 1, 5
2023/4/21, , 30, 17, , , 4
2023/4/22, , 32, 15, , , 5
2023/4/23, , 28, 8, , , 5
2023/4/24, , 28, 12, , , 6
2023/4/25, , 23, 11, , , 5
2023/4/26, , 13, 17, , , 4
2023/4/27, , 18, 19, , , 5
2023/4/28, , 25, 14, , , 6
2023/4/29, , 33, 16, , , 6
2023/4/30, , 28, 15, , , 7
2023/1/2, , 64, 1, , 1, 15
2023/1/3, , 80, 1, , 2, 15
2023/1/4, , 93, 2, , 1, 8
2023/1/5, , 93, 1, , 1, 12
2023/1/6, , 124, 1, , 2, 7
2023/1/7, , 78, 1, , 1, 8
2023/1/8, , 81, 1, , 1, 7
2023/1/9, , 82, 3, , 1, 2
2023/1/10, , 47, 2, , , 1
2023/1/11, , 25, 3, , 1, 2
2023/1/12, , 24, 1, , 1, 3
2023/1/13, , 50, 1, , 1, 8
2023/1/14, , 94, 2, , 1, 5
2023/1/15, , 61, 1, , 1, 7
2023/1/16, , 72, 1, , 1, 7
2023/1/17, , 59, 2, , 1, 4
2023/1/18, , 45, 5, , , 1
2023/1/19, , 65, 3, , , 
2023/1/20, , 36, 3, , , 5
2023/1/21, , 59, 2, , , 5
2023/1/22, , 52, 2, , , 2
2023/1/23, , 39, 4, , , 1
2023/1/24, , 28, 1, , , 2
2023/1/25, , 39, 2, , , 2
2023/1/26, , 30, 7, , , 1
2023/1/27, , 25, 7, , 1, 
2023/1/28, , 28, 7, , , 
2023/1/29, , 33, 4, , 1, 3
2023/1/30, , 47, 11, , , 3
2023/1/31, , 31, 10, , 1, 4
2023/2/1, , 34, 3, , 1, 5
2023/2/2, , 57, 8, , , 3
2023/2/3, , 26, 9, , , 7
2023/2/4, , 60, , , , 
2023/2/6, , 18, 11, , 2, 4
2023/2/7, , 26, 6, , 1, 7
2023/2/8, , 48, 3, , 1, 8
2023/2/9, , 51, 3, , 2, 11
2023/2/10, , 61, 5, , 1, 12
2023/2/11, , 66, 5, , 1, 12
2023/2/12, , 68, 5, , 1, 11
2023/2/13, , 64, 8, , 1, 11
2023/2/14, , 55, 9, , 1, 10
2023/2/15, , 47, 3, , 1, 15
2023/2/16, , 68, 2, , 1, 16
2023/2/17, , 72, 2, , 1, 16
2023/2/18, , 73, 5, , 1, 16
2023/2/19, , 66, 9, , 1, 12
2023/2/20, , 40, 2, , 1, 15
2023/2/21, , 52, 2, , 2, 17
2023/2/22, , 60, 2, , 1, 16
2023/2/23, , 60, 2, , 1, 15
2023/2/24, , 64, 4, , 1, 14
2023/2/25, , 60, 10, , 1, 11
2023/2/26, , 50, 7, , , 11
2023/2/27, , 38, 3, , , 13
2023/2/28, , 51, 2, , , 13
2023/3/1, , 52, 1, , 1, 13
2023/3/2, , 44, 2, , , 13
2023/3/3, , 37, 4, , , 12
2023/3/4, , 34, 10, , , 12
2023/3/5, , 44, 4, , , 13
2023/3/6, , 50, 3, , 1, 15
2023/3/7, , 49, 3, , , 14
2023/3/8, , 45, 6, , , 13
2023/3/9, , 40, 1, , , 14
2023/3/10, , 46, 11, , , 12
2023/3/11, , 24, 13, , , 10
2023/3/12, , 14, 6, , , 8
2023/3/13, , 29, 4, , 1, 5
2023/3/14, , 46, 9, , , 4
2023/3/15, , 38, 15, , 1, 1
2023/3/16, , 13, 14, , , 2
2023/3/17, , 17, 7, , , 4
2023/3/18, , 32, 8, , , 5
2023/3/19, , 39, 4, , 1, 7
2023/3/20, , 49, 3, , 1, 7
2023/3/21, , 57, 6, , , 7
2023/3/22, , 34, 6, , , 7
2023/3/23, , 45, 5, , , 7
2023/3/24, , 43, 5, , , 7
2023/3/25, , 41, 14, , , 5
2023/3/26, , 21, 13, , , 7
2023/3/27, , 27, 16, , , 5
2023/3/28, , 12, 17, , , 5
2023/3/29, , 12, 6, , , 8
2023/3/30, , 36, 6, , 1, 9
2023/3/31, , 41, 18, , , 8
2022/10/1, , 18, 12, , , 6
2022/10/2, , 18, 6, , , 4
2022/10/3, , 20, 7, , , 2
2022/10/4, , 17, 5, , , 3
2022/10/5, , 29, 2, , 1, 5
2022/10/6, , 41, 8, , 1, 5
2022/10/7, , 48, 8, , , 4
2022/10/8, , 39, 13, , , 4
2022/10/9, , 42, 4, , , 6
2022/10/10, , 55, 5, , , 4
2022/10/11, , 52, 2, , , 5
2022/10/12, , 36, 1, , , 6
2022/10/13, , 46, 2, , , 5
2022/10/14, , 24, 5, , , 5
2022/10/15, , 22, 4, , , 6
2022/10/16, , 33, 1, , , 5
2022/10/17, , 38, , , , 
2022/10/19, , 80, 6, , 1, 8
2022/10/20, , 46, 4, , , 7
2022/10/21, , 41, 4, , 1, 8
2022/10/22, , 51, 5, , 1, 9
2022/10/23, , 53, 4, , , 9
2022/10/24, , 54, 1, , 1, 11
2022/10/25, , 75, 4, , 1, 11
2022/10/26, , 61, 4, , 1, 9
2022/10/27, , 45, 3, , 1, 10
2022/10/28, , 46, 5, , 1, 10
2022/10/29, , 52, 2, , 1, 13
2022/10/30, , 53, 2, , 2, 13
2022/10/31, , 61, 1, , 1, 8
2022/11/1, , 59, 1, , 1, 6
2022/11/2, , 64, 1, , 1, 8
2022/11/3, , 70, 1, , 1, 7
2022/11/4, , 68, 5, , , 4
2022/11/5, , 63, 2, , , 4
2022/11/6, , 43, 1, , , 6
2022/11/7, , 53, 1, , , 7
2022/11/8, , 63, 1, , , 7
2022/11/9, , 67, 3, , , 7
2022/11/10, , 65, , , , 
2022/11/13, , 43, 1, , 1, 11
2022/11/14, , 64, 1, , 1, 11
2022/11/15, , 77, 1, , , 9
2022/11/16, , 68, 1, , , 8
2022/11/17, , 55, 1, , , 10
2022/11/18, , 64, 1, , , 12
2022/11/19, , 56, 3, , , 6
2022/11/20, , 30, 4, , , 5
2022/11/21, , 15, 3, , , 7
2022/11/22, , 37, 2, , , 8
2022/11/23, , 34, 2, , , 8
2022/11/24, , 39, 5, , 4, 8
2022/11/25, , 36, 3, , 4, 9
2022/11/26, , 49, 5, , 4, 8
2022/11/27, , 45, 3, , 4, 9
2022/11/28, , 41, 1, , 4, 12
2022/11/29, , 58, 1, , 5, 15
2022/11/30, , 75, 1, , 4, 6
2022/12/1, , 33, 2, , , 4
2022/12/2, , 44, 1, , , 5
2022/12/3, , 51, 1, , , 8
2022/12/4, , 67, 1, , , 4
2022/12/5, , 46, 1, , , 4
2022/12/6, , 47, 1, , , 6
2022/12/7, , 56, , , , 
2022/12/18, , 25, 4, , , 7
2022/12/19, , 46, 1, , 1, 10
2022/12/20, , 67, 1, , 2, 15
2022/12/21, , 85, 1, , 1, 16
2022/12/22, , 101, 1, , 1, 25
2022/12/23, , 145, 2, , 2, 31
2022/12/24, , 190, , , , 
2022/12/28, , 109, 1, , 2, 17
2022/12/29, , 89, 1, , 1, 16
2022/12/30, , 82, 1, , 1, 17
2022/12/31, , 111, 1, , 1, 16
2023/1/1, , 80, 1, , , 17
2022/7/7, , 33, 14, , , 
2022/8/6, , 27, 27, , , 
2022/8/7, , 25, 16, , , 
2022/8/24, , 45, 15, , , 
2022/8/28, , 36, 16, , , 
2022/9/7, , 36, 12, , , 2
2022/9/25, , 39, 4, , , 6
2022/9/26, , 30, 7, , , 6
2022/9/27, , 24, 7, , , 6
2022/9/28, , 26, 3, , , 7
2022/9/29, , 35, 4, , , 8
2022/9/30, , 35, 3, , , 7
2022/6/20, , 37, 23, , , 1
2022/1/2, , 73, 1, 10, 2, 18
2022/2/6, , 61, 17, 9, , 12
2021/10/23, , 12, 16, 2, , 
2021/10/24, , 30, 4, 6, , 3
2021/11/3, , 46, 5, 15, , 3
2021/11/4, , 47, 4, 15, , 3
2021/11/14, , 70, 2, 8, 1, 3
2021/8/8, , 30, 30, 11, , 7
2021/4/4, , 21, 16, 13, , 2
2021/4/5, , 25, 23, 8, , 2
2021/4/6, , 17, 21, 7, , 2
2021/4/7, , 13, 22, 2, , 1
2021/4/8, , 28, 21, 10, , 3
2021/4/9, , 33, 18, 10, , 4
2021/4/10, , 35, 19, 9, , 3
2021/4/11, , 36, 15, 12, , 3
2021/4/12, , 38, 12, 13, , 4
2021/4/13, , 17, 19, 3, , 2
2021/4/14, , 18, 19, 10, , 3
2021/4/15, , 23, 24, 12, , 3
2021/4/16, , 30, 20, 13, , 4
2021/4/17, , 27, 8, 5, , 4
2021/4/18, , 25, 15, 5, , 5
2021/4/19, , 18, 16, 10, , 3
2021/4/20, , 24, 16, 9, , 
2021/4/21, , 22, 19, 8, , 
2021/4/22, , 19, 10, 9, , 
2021/4/23, , 18, 22, 4, , 
2021/4/24, , 22, 22, 6, , 1
2021/4/25, , 28, 22, 12, , 3
2021/6/5, , 34, 26, 10, , 5
2021/6/6, , 34, 11, 13, , 6
2021/6/28, , 25, 19, 2, , 4
2020/10/18, , 31, , , , 
2021/1/2, , 67, , , , 
2019/12/31, , 59, , , , 
2020/1/31, , 74, , , , 
2020/2/1, , 70, , , , 
2020/2/2, , 65, , , , 
2020/2/3, , 52, , , , 
2019/7/9, , 24, , , , 
2019/7/10, , 15, , , , 
2019/7/11, , 12, , , , 
2019/7/12, , 28, , , , 
2019/7/13, , 25, , , , 
2019/7/14, , 17, , , , 
2019/7/15, , 22, , , , 
2019/7/16, , 16, , , , 
2019/7/17, , 17, , , , 
2019/7/18, , 31, , , , 
2019/7/19, , 33, , , , 
2019/7/20, , 30, , , , 
2019/7/21, , 30, , , , 
2019/7/22, , 37, , , , 
2019/7/24, , 22, , , , 
2019/7/25, , 23, , , , 
2019/7/26, , 32, , , , 
2019/7/27, , 33, , , , 
2019/7/28, , 27, , , , 
2019/7/29, , 25, , , , 
2019/7/30, , 22, , , , 
2019/7/31, , 33, , , , 
2019/8/1, , 33, , , , 
2019/8/2, , 28, , , , 
2019/8/3, , 26, , , , 
2019/8/4, , 16, , , , 
2019/8/5, , 17, , , , 
2019/8/6, , 24, , , , 
2019/8/7, , 30, , , , 
2019/8/8, , 31, , , , 
2019/8/9, , 35, , , , 
2019/8/10, , 32, , , , 
2019/8/11, , 30, , , , 
2019/8/12, , 29, , , , 
2019/8/13, , 33, , , , 
2019/8/14, , 59, , , , 
2019/8/15, , 27, , , , 
2019/8/16, , 18, , , , 
2019/8/17, , 20, , , , 
2019/8/18, , 24, , , , 
2019/8/19, , 36, , , , 
2019/8/20, , 36, , , , 
2019/8/21, , 32, , , , 
2019/8/22, , 33, , , , 
2019/8/23, , 41, , , , 
2019/8/24, , 41, , , , 
2019/8/25, , 39, , , , 
2019/8/26, , 53, , , , 
2019/8/27, , 37, , , , 
2019/8/28, , 29, , , , 
2019/8/29, , 35, , , , 
2019/8/30, , 33, , , , 
2019/8/31, , 33, , , , 
2019/9/1, , 28, , , , 
2019/9/2, , 35, , , , 
2019/9/3, , 43, , , , 
2019/9/4, , 37, , , , 
2019/9/5, , 35, , , , 
2019/9/6, , 45, , , , 
2019/9/7, , 33, , , , 
2019/9/8, , 26, , , , 
2019/9/9, , 27, , , , 
2019/9/10, , 50, , , , 
2019/5/6, , 18, , , , 
2018/12/31, , 23, , , , 
2018/9/9, , 16, , , , 
2017/12/31, , 118, 5, , , 
2018/2/11, , 49, 6, , , 
2017/9/10, , 34, 31, , , 
2017/5/21, , 21, 28, , , 
2017/1/15, , 85, 1, , , 
2016/10/1, , 52, 29, , , 
2016/10/2, , 52, 29, , , 
2016/10/3, , 48, 20, , , 
2016/10/4, , 26, 11, , , 
2016/10/5, , 24, 11, , , 
2016/10/6, , 25, 17, , , 
2016/10/7, , 50, 1, , , 
2016/10/8, , 81, 13, , , 
2016/10/9, , 46, 15, , , 
2016/10/10, , 48, 2, , , 
2016/10/11, , 66, 4, , , 
2016/10/12, , 26, 9, , , 
2016/10/13, , 35, 9, , , 
2016/10/14, , 56, 8, , , 
2016/10/15, , 57, 13, , , 
2016/10/16, , 55, 7, , , 
2016/10/17, , 28, 8, , , 
2016/10/18, , 26, 8, , , 
2016/7/20, , 41, 32, , , 
2016/9/15, , 54, 20, , , 
2016/9/21, , 23, 22, , , 
2016/9/22, , 33, 23, , , 
2016/9/23, , 36, 2, , , 
2016/9/25, , 40, 25, , , 
2016/5/29, , 59, 37, 2, , 
2016/6/18, , 44, 22, , , 
2015/12/31, , 73, 8, 15, , 
2015/7/26, , 38, 36, 14, , 
2015/9/20, , 24, 16, 6, , 
2015/4/18, , 22, 31, 4, 2, 1
2023/2/5, , , 9, , 1, 4
2022/11/11, , , 1, , , 5
2022/11/12, , , 2, , , 6
2022/12/17, , , 5, , , 4
2022/12/27, , , 2, , 2, 23
2018/7/1, , , 36, , , 
2018/7/2, , , 30, , , 
2018/7/3, , , 51, , , 
2018/7/4, , , 68, , , 
2018/7/5, , , 74, , , 
2018/7/6, , , 70, , , 
2018/7/7, , , 82, , , 
2018/7/8, , , 65, , , 
2018/7/9, , , 78, , , 
2018/6/28, , , 20, , , 
2018/6/29, , , 33, , , 
2018/6/30, , , 36, , , 
2022/10/18, , , , , 2, 14
